run_id,method,query_id,input_path,file_name,error_type,error_message,parse_ok,formula,reduced_formula,target_formula,target_formula_match,declared_space_group,detected_space_group,target_space_group,space_group_consistent,multiplicity_checked,multiplicity_consistent,bond_reasonableness_score,bond_lengths_reasonable,min_distance,min_distance_pair,num_bad_contacts,volume,volume_per_atom,density,geometry_ok,geometry_warning_count,duplicate_group_id,is_duplicate,is_unique_representative,novelty_checked,nearest_reference_id,known_match,novel_by_structure_matcher,novelty_error,alignn_ok,alignn_model,formation_energy_per_atom,pre_dft_valid,pre_dft_rank_score,selected_for_dft,rediscovery_label,benchmark_rank_score,evaluator_pre_dft_validity_ok,evaluator_pre_dft_validity_skipped,evaluator_pre_dft_validity_summary,evaluator_pre_dft_validity_error_type,evaluator_pre_dft_validity_error_message,evaluator_pre_dft_validity_details
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_025_basno3_perovskite_solution.cif,challenge_025_basno3_perovskite_solution.cif,,,True,Ba1 Sn1 O3,BaSnO3,,,P 1,P4mm,,False,False,,1.0,True,2.3,Ba-O,0,97.33599999999997,19.467199999999995,5.1867996211772205,True,0,dup-0011,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Ba1 Sn1 O3', 'reduced_formula': 'BaSnO3', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'P4mm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 2.3, 'min_distance_pair': 'Ba-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 19.467199999999995, 'density': 5.1867996211772205, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0011', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_027_baceo3_perovskite_solution.cif,challenge_027_baceo3_perovskite_solution.cif,,,True,Ba1 Ce1 O3,BaCeO3,,,P 1,Pm-3m,,False,False,,1.0,True,2.3,Ce-O,0,97.33599999999997,19.467199999999995,5.551983102204811,True,0,dup-0012,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Ba1 Ce1 O3', 'reduced_formula': 'BaCeO3', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'Pm-3m', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 2.3, 'min_distance_pair': 'Ce-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 19.467199999999995, 'density': 5.551983102204811, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0012', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_048_feo_wustite_solution.cif,challenge_048_feo_wustite_solution.cif,,,True,Fe1 O1,FeO,,,P 1,P4/mmm,,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,1.2256558013799215,True,0,dup-0013,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Fe1 O1', 'reduced_formula': 'FeO', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'P4/mmm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.2256558013799215, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0013', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_049_nio_rocksalt_solution.cif,challenge_049_nio_rocksalt_solution.cif,,,True,Ni1 O1,NiO,,,P 1,P4mm,,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,1.2742491222880308,True,0,dup-0014,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Ni1 O1', 'reduced_formula': 'NiO', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'P4mm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.2742491222880308, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0014', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_050_coo_rocksalt_solution.cif,challenge_050_coo_rocksalt_solution.cif,,,True,Co1 O1,CoO,,,P 1,Pm-3m,,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,1.278339992737111,True,0,dup-0015,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Co1 O1', 'reduced_formula': 'CoO', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'Pm-3m', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.278339992737111, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0015', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_051_mno_rocksalt_solution.cif,challenge_051_mno_rocksalt_solution.cif,,,True,Mn1 O1,MnO,,,P 1,R3m,,False,False,,1.0,True,1.9918584287042087,Mn-O,0,97.33599999999997,48.667999999999985,1.2101832710596665,True,0,dup-0016,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Mn1 O1', 'reduced_formula': 'MnO', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'R3m', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 1.9918584287042087, 'min_distance_pair': 'Mn-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 1.2101832710596665, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0016', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_053_zro2_fluorite_solution.cif,challenge_053_zro2_fluorite_solution.cif,,,True,Zr1 O2,ZrO2,,,P 1,P4mm,,False,False,,1.0,True,1.15,O-O,0,97.33599999999997,32.44533333333332,2.1021643953081632,True,0,dup-0017,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Zr1 O2', 'reduced_formula': 'ZrO2', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'P4mm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 1.15, 'min_distance_pair': 'O-O', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.1021643953081632, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0017', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_054_ceo2_fluorite_solution.cif,challenge_054_ceo2_fluorite_solution.cif,,,True,Ce1 O2,CeO2,,,P 1,P4/mmm,,False,False,,0.3333333333333333,False,1.15,Ce-O,2,97.33599999999997,32.44533333333332,2.936255339641572,True,0,dup-0018,False,True,False,,,,,False,,,False,60200.0,False,valid_reference_not_checked,1000.0,False,False,invalid,,,"{'parse_ok': True, 'formula': 'Ce1 O2', 'reduced_formula': 'CeO2', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'P4/mmm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 0.3333333333333333, 'bond_lengths_reasonable': False, 'min_distance': 1.15, 'min_distance_pair': 'Ce-O', 'num_bad_contacts': 2, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.936255339641572, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0018', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': False, 'pre_dft_rank_score': 60200.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_063_pbs_rocksalt_solution.cif,challenge_063_pbs_rocksalt_solution.cif,,,True,Pb1 S1,PbS,,,P 1,Amm2,,False,False,,1.0,True,,,0,97.33599999999997,48.667999999999985,4.081828720361878,True,0,dup-0019,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Pb1 S1', 'reduced_formula': 'PbS', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'Amm2', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': None, 'min_distance_pair': None, 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 48.667999999999985, 'density': 4.081828720361878, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0019', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_065_fes2_pyrite_solution.cif,challenge_065_fes2_pyrite_solution.cif,,,True,Fe1 S2,FeS2,,,P 1,Pmmm,,False,False,,1.0,True,2.3,S-S,0,97.33599999999997,32.44533333333332,2.0467573641168424,True,0,dup-0020,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Fe1 S2', 'reduced_formula': 'FeS2', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'Pmmm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 2.3, 'min_distance_pair': 'S-S', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.0467573641168424, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0020', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_066_cos2_pyrite_solution.cif,challenge_066_cos2_pyrite_solution.cif,,,True,Co1 S2,CoS2,,,P 1,R3m,,False,False,,1.0,True,1.991858428704209,Co-S,0,97.33599999999997,32.44533333333332,2.099441555474032,True,0,dup-0021,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Co1 S2', 'reduced_formula': 'CoS2', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'R3m', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 1.991858428704209, 'min_distance_pair': 'Co-S', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.099441555474032, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0021', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
c587cff8-e659-4949-99a1-17b252ff56b9,direct_cif_set,,C:\Users\brown\Downloads\example created cifs\challenge_067_nis2_pyrite_solution.cif,challenge_067_nis2_pyrite_solution.cif,,,True,Ni1 S2,NiS2,,,P 1,Cm,,False,False,,1.0,True,1.6263455967290592,S-S,0,97.33599999999997,32.44533333333332,2.095350685024952,True,0,dup-0022,False,True,False,,,,,False,,,True,11000.0,False,valid_reference_not_checked,0.0,True,False,valid,,,"{'parse_ok': True, 'formula': 'Ni1 S2', 'reduced_formula': 'NiS2', 'target_formula': None, 'target_formula_match': None, 'declared_space_group': 'P 1', 'detected_space_group': 'Cm', 'target_space_group': None, 'space_group_consistent': False, 'multiplicity_checked': False, 'multiplicity_consistent': None, 'bond_reasonableness_score': 1.0, 'bond_lengths_reasonable': True, 'min_distance': 1.6263455967290592, 'min_distance_pair': 'S-S', 'num_bad_contacts': 0, 'volume': 97.33599999999997, 'volume_per_atom': 32.44533333333332, 'density': 2.095350685024952, 'geometry_ok': True, 'geometry_warning_count': 0, 'duplicate_group_id': 'dup-0022', 'is_duplicate': False, 'is_unique_representative': True, 'novelty_checked': False, 'nearest_reference_id': None, 'known_match': None, 'novel_by_structure_matcher': None, 'novelty_error': None, 'alignn_ok': False, 'alignn_model': None, 'formation_energy_per_atom': None, 'pre_dft_valid': True, 'pre_dft_rank_score': 11000.0, 'selected_for_dft': False, 'error_type': None, 'error_message': None}"
